"","extent","id","area","x","y","lgn.1","lgn.2","lgn.3","lgn.4","lgn.5","lat.1","lat.2","lat.3","lat.4","lat.5","JulesMean","JulesSD","BioMean","BioSD","VisitsMean","VisitsSD"
"3945","Ampfield Windmills",393765,606787.575493042,-1.43835186290437,51.0095330905391,-1.43835186290437,-1.43835186290437,-1.42410070283942,-1.42410070283942,-1.43835186290437,51.0095330905391,51.0185211031058,51.0185211031058,51.0095330905391,51.0095330905391,9.88483593689934,0.615249396268156,37.9609489670885,0.97213996830496,28,2.24080169601576
"3946","Ampfield Windmills",394807,790481.610909214,-1.42409888599877,51.0094637428891,-1.42409888599877,-1.42409888599877,-1.40984774719164,-1.40984774719164,-1.42409888599877,51.0094637428891,51.0184517555652,51.0184517555652,51.0094637428891,51.0094637428891,11.7452664107796,0.381309116599884,44.1773292922565,1.06848363424509,36,3.18844866067944
"3947","Ampfield Windmills",395849,170707.693568483,-1.40984596627688,51.0093926567699,-1.40984596627688,-1.40984596627688,-1.39559484926041,-1.39559484926041,-1.40984596627688,51.0093926567699,51.0183806695582,51.0183806695582,51.0093926567699,51.0093926567699,11.4357569443421,0.392569645442425,43.3837492311383,1.02041687343672,75,2.61185387864383
"3948","Ampfield Windmills",396891,244265.852086143,-1.39559310515413,51.0093198321982,-1.39559310515413,-1.39559310515413,-1.38134201046112,-1.38134201046112,-1.39559310515413,51.0093198321982,51.0183078451014,51.0183078451014,51.0093198321982,51.0093198321982,6.89935075760912,0.826696912839289,40.9142810325964,1.12186584197011,30,3.30822246876125
"3949","Ampfield Windmills",397933,266801.768116052,-1.38134030404589,51.0092452691909,-1.38134030404589,-1.38134030404589,-1.36708923220915,-1.36708923220915,-1.38134030404589,51.0092452691909,51.0182332822118,51.0182332822118,51.0092452691909,51.0092452691909,15.6678285752913,0.67146390178816,40.8990076665958,1.16296620941441,22,3.13740558689551
"3950","Ampfield Windmills",392722,11573.7310503977,-1.45249907791588,51.0185925042683,-1.45249907791588,-1.45249907791588,-1.43824514005139,-1.43824514005139,-1.45249907791588,51.0185925042683,51.027580502541,51.027580502541,51.0185925042683,51.0185925042683,15.1283008311935,0.593763522563389,43.5825421391924,0.879912951462916,44,2.92752700904637
"3951","Ampfield Windmills",393764,624728.45712625,-1.43824328898035,51.0185248735406,-1.43824328898035,-1.43824328898035,-1.42398937185816,-1.42398937185816,-1.43824328898035,51.0185248735406,51.0275128719199,51.0275128719199,51.0185248735406,51.0185248735406,14.9849707043289,0.520532995038916,32.6641384414748,0.940929107827907,18,2.99935173350105
"3952","Ampfield Windmills",394806,520659.32369146,-1.42398755585076,51.0184555037731,-1.42398755585076,-1.42398755585076,-1.40973366000414,-1.40973366000414,-1.42398755585076,51.0184555037731,51.0274435022619,51.0274435022619,51.0184555037731,51.0184555037731,9.44682095297802,0.652634691354509,41.7334349746921,0.951877215041582,48,3.06593664492886
"3955","Horrocks Hill",319494,24143.5590809846,-2.47755303165387,53.6081020013372,-2.47755303165387,-2.47755303165387,-2.46244183291687,-2.46244183291687,-2.47755303165387,53.6081020013372,53.6170859535388,53.6170859535388,53.6081020013372,53.6081020013372,18.0136698167635,0.432867244498776,39.0779222111198,0.87628127050422,57,1.8012710050022
"3956","Horrocks Hill",320536,325853.281617139,-2.4624399413035,53.6081613849969,-2.4624399413035,-2.4624399413035,-2.44732872136028,-2.44732872136028,-2.4624399413035,53.6081613849969,53.6171453371068,53.6171453371068,53.6081613849969,53.6081613849969,18.1631967004512,0.22135989517953,30.1461458219816,1.06486149218897,42,4.29595449759678
"3957","East Moors/Riccaldale",417371,10337.6771402261,-1.04243383472206,54.2433855565311,-1.04243383472206,-1.04243383472206,-1.02709135264939,-1.02709135264939,-1.04243383472206,54.2433855565311,54.2523685301161,54.2523685301161,54.2433855565311,54.2433855565311,11.6010964383072,1.43117979561783,41.4478346158354,0.992551429433883,39,3.08042751256934
"3958","East Moors/Riccaldale",417370,250703.593539308,-1.0422257314619,54.2523715786933,-1.0422257314619,-1.0422257314619,-1.02687991336843,-1.02687991336843,-1.0422257314619,54.2523715786933,54.2613545384807,54.2613545384807,54.2523715786933,54.2523715786933,6.98349839677641,1.26190825415343,41.3351084684479,1.11520560597009,29,2.94968896386595
